        1.00000       -0.33647
        2.00000       -1.06725
        3.00000       -2.09463
        4.00000       -3.37424
        5.00000       -4.87248
        6.00000       -6.55734
        7.00000       -8.39460
        8.00000      -10.34623
        9.00000      -12.37019
       10.00000      -14.42144
       11.00000      -16.45385
       12.00000      -18.42288
       13.00000      -20.28834
       14.00000      -22.01694
       15.00000      -23.58416
       16.00000      -24.97508
       17.00000      -26.18420
       18.00000      -27.21440
       19.00000      -28.07524
       20.00000      -28.78102
       21.00000      -29.34889
       22.00000      -29.79717
       23.00000      -30.14398
       24.00000      -30.40639
       25.00000      -30.59975
       26.00000      -30.73750
       27.00000      -30.83100
       28.00000      -30.88973
       29.00000      -30.92135
       30.00000      -30.93202
       31.00000      -30.92656
       32.00000      -30.90873
       33.00000      -30.88139
       34.00000      -30.84673
       35.00000      -30.80635
       36.00000      -30.76148
       37.00000      -30.71297
       38.00000      -30.66149
       39.00000      -30.60748
       40.00000      -30.55127
       41.00000      -30.49309
       42.00000      -30.43310
       43.00000      -30.37142
       44.00000      -30.30811
       45.00000      -30.24324
       46.00000      -30.17684
       47.00000      -30.10893
       48.00000      -30.03953
       49.00000      -29.96865
       50.00000      -29.89629
       51.00000      -29.82247
       52.00000      -29.74717
       53.00000      -29.67041
       54.00000      -29.59219
       55.00000      -29.51250
       56.00000      -29.43135
       57.00000      -29.34874
       58.00000      -29.26467
       59.00000      -29.17913
       60.00000      -29.09213
       61.00000      -29.00367
       62.00000      -28.91374
       63.00000      -28.82236
       64.00000      -28.72951
       65.00000      -28.63520
       66.00000      -28.53943
       67.00000      -28.44219
       68.00000      -28.34349
       69.00000      -28.24333
       70.00000      -28.14171
       71.00000      -28.03863
       72.00000      -27.93408
       73.00000      -27.82808
       74.00000      -27.72061
       75.00000      -27.61167
       76.00000      -27.50128
       77.00000      -27.38942
       78.00000      -27.27610
       79.00000      -27.16132
       80.00000      -27.04508
       81.00000      -26.92737
       82.00000      -26.80821
       83.00000      -26.68758
       84.00000      -26.56549
       85.00000      -26.44193
       86.00000      -26.31691
       87.00000      -26.19044
       88.00000      -26.06250
       89.00000      -25.93309
       90.00000      -25.80223
        1.00000       -0.34733
        2.00000       -1.10170
        3.00000       -2.16224
        4.00000       -3.48316
        5.00000       -5.02977
        6.00000       -6.76901
        7.00000       -8.66558
        8.00000      -10.68021
        9.00000      -12.76951
       10.00000      -14.88696
       11.00000      -16.98498
       12.00000      -19.01758
       13.00000      -20.94325
       14.00000      -22.72765
       15.00000      -24.34546
       16.00000      -25.78128
       17.00000      -27.02943
       18.00000      -28.09289
       19.00000      -28.98151
       20.00000      -29.71007
       21.00000      -30.29628
       22.00000      -30.75902
       23.00000      -31.11703
       24.00000      -31.38791
       25.00000      -31.58752
       26.00000      -31.72971
       27.00000      -31.82623
       28.00000      -31.88685
       29.00000      -31.91950
       30.00000      -31.93051
       31.00000      -31.92487
       32.00000      -31.90646
       33.00000      -31.87825
       34.00000      -31.84246
       35.00000      -31.80079
       36.00000      -31.75446
       37.00000      -31.70439
       38.00000      -31.65125
       39.00000      -31.59549
       40.00000      -31.53747
       41.00000      -31.47741
       42.00000      -31.41548
       43.00000      -31.35181
       44.00000      -31.28646
       45.00000      -31.21950
       46.00000      -31.15095
       47.00000      -31.08085
       48.00000      -31.00921
       49.00000      -30.93604
       50.00000      -30.86135
       51.00000      -30.78514
       52.00000      -30.70741
       53.00000      -30.62818
       54.00000      -30.54743
       55.00000      -30.46517
       56.00000      -30.38140
       57.00000      -30.29612
       58.00000      -30.20933
       59.00000      -30.12103
       60.00000      -30.03123
       61.00000      -29.93991
       62.00000      -29.84708
       63.00000      -29.75275
       64.00000      -29.65690
       65.00000      -29.55955
       66.00000      -29.46068
       67.00000      -29.36031
       68.00000      -29.25843
       69.00000      -29.15503
       70.00000      -29.05013
       71.00000      -28.94372
       72.00000      -28.83580
       73.00000      -28.72637
       74.00000      -28.61543
       75.00000      -28.50298
       76.00000      -28.38902
       77.00000      -28.27356
       78.00000      -28.15658
       79.00000      -28.03809
       80.00000      -27.91810
       81.00000      -27.79659
       82.00000      -27.67358
       83.00000      -27.54906
       84.00000      -27.42302
       85.00000      -27.29548
       86.00000      -27.16643
       87.00000      -27.03587
       88.00000      -26.90380
       89.00000      -26.77022
       90.00000      -26.63513
        1.00000       -0.35755
        2.00000       -1.13412
        3.00000       -2.22587
        4.00000       -3.58567
        5.00000       -5.17779
        6.00000       -6.96822
        7.00000       -8.92060
        8.00000      -10.99451
        9.00000      -13.14529
       10.00000      -15.32506
       11.00000      -17.48483
       12.00000      -19.57723
       13.00000      -21.55958
       14.00000      -23.39649
       15.00000      -25.06191
       16.00000      -26.53998
       17.00000      -27.82487
       18.00000      -28.91962
       19.00000      -29.83439
       20.00000      -30.58440
       21.00000      -31.18785
       22.00000      -31.66421
       23.00000      -32.03276
       24.00000      -32.31161
       25.00000      -32.51709
       26.00000      -32.66346
       27.00000      -32.76283
       28.00000      -32.82523
       29.00000      -32.85884
       30.00000      -32.87017
       31.00000      -32.86437
       32.00000      -32.84542
       33.00000      -32.81638
       34.00000      -32.77954
       35.00000      -32.73663
       36.00000      -32.68895
       37.00000      -32.63741
       38.00000      -32.58269
       39.00000      -32.52530
       40.00000      -32.46557
       41.00000      -32.40374
       42.00000      -32.33999
       43.00000      -32.27445
       44.00000      -32.20718
       45.00000      -32.13824
       46.00000      -32.06768
       47.00000      -31.99552
       48.00000      -31.92177
       49.00000      -31.84644
       50.00000      -31.76955
       51.00000      -31.69110
       52.00000      -31.61109
       53.00000      -31.52952
       54.00000      -31.44639
       55.00000      -31.36171
       56.00000      -31.27548
       57.00000      -31.18769
       58.00000      -31.09835
       59.00000      -31.00745
       60.00000      -30.91500
       61.00000      -30.82100
       62.00000      -30.72544
       63.00000      -30.62833
       64.00000      -30.52966
       65.00000      -30.42944
       66.00000      -30.32767
       67.00000      -30.22434
       68.00000      -30.11946
       69.00000      -30.01302
       70.00000      -29.90503
       71.00000      -29.79549
       72.00000      -29.68439
       73.00000      -29.57174
       74.00000      -29.45754
       75.00000      -29.34178
       76.00000      -29.22447
       77.00000      -29.10560
       78.00000      -28.98519
       79.00000      -28.86321
       80.00000      -28.73969
       81.00000      -28.61461
       82.00000      -28.48797
       83.00000      -28.35978
       84.00000      -28.23004
       85.00000      -28.09874
       86.00000      -27.96590
       87.00000      -27.83149
       88.00000      -27.69553
       89.00000      -27.55802
       90.00000      -27.41896
        1.00000       -0.36722
        2.00000       -1.16479
        3.00000       -2.28606
        4.00000       -3.68262
        5.00000       -5.31779
        6.00000       -7.15664
        7.00000       -9.16181
        8.00000      -11.29180
        9.00000      -13.50074
       10.00000      -15.73945
       11.00000      -17.95762
       12.00000      -20.10660
       13.00000      -22.14255
       14.00000      -24.02913
       15.00000      -25.73959
       16.00000      -27.25762
       17.00000      -28.57725
       18.00000      -29.70161
       19.00000      -30.64111
       20.00000      -31.41140
